id_handwritting,id_writer,class
d04-047-02,10023,20
d04-047-03,10023,20
d04-047-04,10023,20
d04-047-05,10023,20
d04-047-06,10023,20
d04-047-07,10023,20
e01-119-01,10023,20
e01-119-02,10023,20
e01-119-03,10023,20
e01-119-04,10023,20
e01-119-05,10023,20
e01-119-06,10023,20
e01-119-07,10023,20
e02-021-01,10023,20
e02-021-02,10023,20
e02-021-03,10023,20
e02-021-04,10023,20
e02-021-05,10023,20
e02-021-06,10023,20
e02-021-07,10023,20
e02-021-08,10023,20
e02-021-09,10023,20
g06-000i-01,10023,20
g06-000i-02,10023,20
g06-000i-03,10023,20
g06-000i-04,10023,20
g06-000i-05,10023,20
g06-000i-06,10023,20
g06-000i-07,10023,20
g06-000i-08,10023,20
g06-000i-09,10023,20
g06-000i-10,10023,20
g06-000n-01,10023,20
g06-000n-02,10023,20
g06-000n-03,10023,20
g06-000n-04,10023,20
g06-000n-05,10023,20
g06-000n-06,10023,20
g06-000n-07,10023,20
g06-000n-08,10023,20
g06-000r-01,10023,20
g06-000r-02,10023,20
g06-000r-03,10023,20
g06-000r-04,10023,20
g06-000r-05,10023,20
g06-000r-06,10023,20
g06-000r-07,10023,20
g06-000r-08,10023,20
g06-000r-09,10023,20
g06-000r-10,10023,20
g06-000r-11,10023,20
g06-000r-12,10023,20
h01-020-01,10023,20
h01-020-02,10023,20
h01-020-03,10023,20
h01-020-04,10023,20
h01-020-05,10023,20
h01-020-06,10023,20
h01-020-07,10023,20
h01-020-08,10023,20
h04-071-01,10023,20
h04-071-02,10023,20
h04-071-03,10023,20
h04-071-04,10023,20
h04-071-05,10023,20
h04-071-06,10023,20
h04-071-07,10023,20
h04-071-08,10023,20
h04-071-09,10023,20
h04-071-10,10023,20
h04-071-11,10023,20
h04-071-12,10023,20
a01-053-01,10024,21
a01-053-02,10024,21
a01-053-03,10024,21
a01-053-04,10024,21
a01-053-05,10024,21
a02-062-01,10024,21
a02-062-02,10024,21
a02-062-03,10024,21
a02-062-04,10024,21
a02-120-01,10024,21
a02-120-02,10024,21
a02-120-03,10024,21
a02-120-04,10024,21
b01-000-01,10024,21
b01-000-02,10024,21
b01-000-03,10024,21
b01-000-04,10024,21
b01-000-05,10024,21
b02-105-01,10024,21
b02-105-02,10024,21
b02-105-03,10024,21
b02-105-04,10024,21
c04-134-01,10024,21
c04-134-02,10024,21
c04-134-03,10024,21
c04-134-04,10024,21
c04-134-05,10024,21
c04-134-06,10024,21
e02-117-01,10024,21
e02-117-02,10024,21
e02-117-03,10024,21
e02-117-04,10024,21
e02-117-05,10024,21
g04-060-01,10024,21
g04-060-02,10024,21
g04-060-03,10024,21
g04-060-04,10024,21
g04-060-05,10024,21
g04-060-06,10024,21
a01-001w-01,10026,22
a01-001w-02,10026,22
a01-001w-03,10026,22
a01-001w-04,10026,22
a01-001w-05,10026,22
a01-001w-06,10026,22
a01-001w-07,10026,22
a01-001w-08,10026,22
a01-004w-01,10026,22
a01-004w-02,10026,22
a01-004w-03,10026,22
a01-004w-04,10026,22
a01-004w-05,10026,22
a01-004w-06,10026,22
a01-004w-07,10026,22
a01-004w-08,10026,22
a01-007w-01,10026,22
a01-007w-02,10026,22
a01-007w-03,10026,22
a01-007w-04,10026,22
a01-007w-05,10026,22
a01-007w-06,10026,22
a01-007w-07,10026,22
a01-009w-01,10026,22
a01-009w-02,10026,22
a01-009w-03,10026,22
a01-009w-04,10026,22
a01-009w-05,10026,22
a01-009w-06,10026,22
a01-009w-07,10026,22
a01-013w-01,10026,22
a01-013w-02,10026,22
a01-013w-03,10026,22
a01-013w-04,10026,22
a01-013w-05,10026,22
a01-013w-06,10026,22
a01-017w-01,10026,22
a01-017w-02,10026,22
a01-017w-03,10026,22
a01-017w-04,10026,22
a01-017w-05,10026,22
a01-020w-01,10026,22
a01-020w-02,10026,22
a01-020w-03,10026,22
a01-020w-04,10026,22
a01-020w-05,10026,22
a01-020w-06,10026,22
a01-023w-01,10026,22
a01-023w-02,10026,22
a01-023w-03,10026,22
a01-023w-04,10026,22
a01-023w-05,10026,22
a01-023w-06,10026,22
a01-023w-07,10026,22
a02-108z-01,10027,23
a02-108z-02,10027,23
a02-108z-03,10027,23
a02-108z-04,10027,23
a02-108z-05,10027,23
a02-108z-06,10027,23
a02-108z-07,10027,23
c03-117z-01,10027,23
c03-117z-02,10027,23
c03-117z-03,10027,23
c03-117z-04,10027,23
c03-117z-05,10027,23
c03-117z-06,10027,23
c03-117z-07,10027,23
c03-117z-08,10027,23
e04-202z-01,10027,23
e04-202z-02,10027,23
e04-202z-03,10027,23
e04-202z-04,10027,23
e04-202z-05,10027,23
e04-202z-06,10027,23
e04-202z-07,10027,23
g10-332z-01,10027,23
g10-332z-02,10027,23
g10-332z-03,10027,23
g10-332z-04,10027,23
g10-332z-05,10027,23
g10-332z-06,10027,23
k04-346z-01,10027,23
k04-346z-02,10027,23
k04-346z-03,10027,23
k04-346z-04,10027,23
k04-346z-05,10027,23
l07-800z-01,10027,23
l07-800z-02,10027,23
l07-800z-03,10027,23
l07-800z-04,10027,23
l07-800z-05,10027,23
n04-398z-01,10027,23
n04-398z-02,10027,23
n04-398z-03,10027,23
n04-398z-04,10027,23
n04-398z-05,10027,23
n04-398z-06,10027,23
n04-398z-07,10027,23
n04-398z-08,10027,23
p06-689z-01,10027,23
p06-689z-02,10027,23
p06-689z-03,10027,23
p06-689z-04,10027,23
p06-689z-05,10027,23
p06-689z-06,10027,23
p06-689z-07,10027,23
a01-001z-01,10028,24
a01-001z-02,10028,24
a01-001z-03,10028,24
a01-001z-04,10028,24
a01-001z-05,10028,24
a01-001z-06,10028,24
a01-001z-07,10028,24
a01-001z-08,10028,24
a01-001z-09,10028,24
c01-013z-01,10028,24
c01-013z-02,10028,24
c01-013z-03,10028,24
c01-013z-04,10028,24
c01-013z-05,10028,24
c01-013z-06,10028,24
e02-120z-01,10028,24
e02-120z-02,10028,24
e02-120z-03,10028,24
e02-120z-04,10028,24
e02-120z-05,10028,24
e02-120z-06,10028,24
g07-225z-01,10028,24
g07-225z-02,10028,24
g07-225z-03,10028,24
g07-225z-04,10028,24
g07-225z-05,10028,24
g07-225z-06,10028,24
g07-225z-07,10028,24
k03-232z-01,10028,24
k03-232z-02,10028,24
k03-232z-03,10028,24
k03-232z-04,10028,24
k03-232z-05,10028,24
l06-661z-01,10028,24
l06-661z-02,10028,24
l06-661z-03,10028,24
l06-661z-04,10028,24
l06-661z-05,10028,24
l06-661z-06,10028,24
n04-259z-01,10028,24
n04-259z-02,10028,24
n04-259z-03,10028,24
n04-259z-04,10028,24
n04-259z-05,10028,24
p05-567z-01,10028,24
p05-567z-02,10028,24
p05-567z-03,10028,24
p05-567z-04,10028,24
p05-567z-05,10028,24
p05-567z-06,10028,24
p05-567z-07,10028,24
a01-023z-01,10029,25
a01-023z-02,10029,25
a01-023z-03,10029,25
a01-023z-04,10029,25
a01-023z-05,10029,25
a01-023z-06,10029,25
a01-023z-07,10029,25
a01-023z-08,10029,25
c01-041z-01,10029,25
c01-041z-02,10029,25
c01-041z-03,10029,25
c01-041z-04,10029,25
c01-041z-05,10029,25
c01-041z-06,10029,25
e03-137z-01,10029,25
e03-137z-02,10029,25
e03-137z-03,10029,25
e03-137z-04,10029,25
e03-137z-05,10029,25
e03-137z-06,10029,25
e03-137z-07,10029,25
e03-137z-08,10029,25
e03-137z-09,10029,25
g08-249z-01,10029,25
g08-249z-02,10029,25
g08-249z-03,10029,25
g08-249z-04,10029,25
g08-249z-05,10029,25
g08-249z-06,10029,25
g08-249z-07,10029,25
k04-256z-01,10029,25
k04-256z-02,10029,25
k04-256z-03,10029,25
k04-256z-04,10029,25
k04-256z-05,10029,25
k04-256z-06,10029,25
l06-690z-01,10029,25
l06-690z-02,10029,25
l06-690z-03,10029,25
l06-690z-04,10029,25
l06-690z-05,10029,25
n04-282z-01,10029,25
n04-282z-02,10029,25
n04-282z-03,10029,25
n04-282z-04,10029,25
n04-282z-05,10029,25
n04-282z-06,10029,25
n04-282z-07,10029,25
p05-590z-01,10029,25
p05-590z-02,10029,25
p05-590z-03,10029,25
p05-590z-04,10029,25
p05-590z-05,10029,25
p05-590z-06,10029,25
p05-590z-07,10029,25
p05-590z-08,10029,25
a01-048z-01,10030,26
a01-048z-02,10030,26
a01-048z-03,10030,26
a01-048z-04,10030,26
a01-048z-05,10030,26
a01-048z-06,10030,26
a01-048z-07,10030,26
a01-048z-08,10030,26
a01-048z-09,10030,26
c02-059z-01,10030,26
c02-059z-02,10030,26
c02-059z-03,10030,26
c02-059z-04,10030,26
c02-059z-05,10030,26
c02-059z-06,10030,26
c02-059z-07,10030,26
c02-059z-08,10030,26
e03-156z-01,10030,26
e03-156z-02,10030,26
e03-156z-03,10030,26
e03-156z-04,10030,26
e03-156z-05,10030,26
e03-156z-06,10030,26
e03-156z-07,10030,26
e03-156z-08,10030,26
g09-267z-01,10030,26
g09-267z-02,10030,26
g09-267z-03,10030,26
g09-267z-04,10030,26
g09-267z-05,10030,26
g09-267z-06,10030,26
g09-267z-07,10030,26
k04-274z-01,10030,26
k04-274z-02,10030,26
k04-274z-03,10030,26
k04-274z-04,10030,26
k04-274z-05,10030,26
k04-274z-06,10030,26
l06-714z-01,10030,26
l06-714z-02,10030,26
l06-714z-03,10030,26
l06-714z-04,10030,26
l06-714z-05,10030,26
n04-311z-01,10030,26
n04-311z-02,10030,26
n04-311z-03,10030,26
n04-311z-04,10030,26
n04-311z-05,10030,26
n04-311z-06,10030,26
n04-311z-07,10030,26
n04-311z-08,10030,26
p05-612z-01,10030,26
p05-612z-02,10030,26
p05-612z-03,10030,26
p05-612z-04,10030,26
p05-612z-05,10030,26
p05-612z-06,10030,26
p05-612z-07,10030,26
a01-090z-01,10031,27
a01-090z-02,10031,27
a01-090z-03,10031,27
a01-090z-04,10031,27
a01-090z-05,10031,27
a01-090z-06,10031,27
c03-095z-01,10031,27
c03-095z-02,10031,27
c03-095z-03,10031,27
c03-095z-04,10031,27
c03-095z-05,10031,27
e04-186z-01,10031,27
e04-186z-02,10031,27
e04-186z-03,10031,27
e04-186z-04,10031,27
e04-186z-05,10031,27
e04-186z-06,10031,27
g09-310z-01,10031,27
g09-310z-02,10031,27
g09-310z-03,10031,27
g09-310z-04,10031,27
g09-310z-05,10031,27
g09-310z-06,10031,27
k04-318z-01,10031,27
k04-318z-02,10031,27
k04-318z-03,10031,27
k04-318z-04,10031,27
k04-318z-05,10031,27
k04-318z-06,10031,27
l07-770z-01,10031,27
l07-770z-02,10031,27
l07-770z-03,10031,27
l07-770z-04,10031,27
n04-376z-01,10031,27
n04-376z-02,10031,27
n04-376z-03,10031,27
n04-376z-04,10031,27
n04-376z-05,10031,27
p06-658z-01,10031,27
p06-658z-02,10031,27
p06-658z-03,10031,27
p06-658z-04,10031,27
p06-658z-05,10031,27
p06-658z-06,10031,27
a01-067z-01,10032,28
a01-067z-02,10032,28
a01-067z-03,10032,28
a01-067z-04,10032,28
a01-067z-05,10032,28
a01-067z-06,10032,28
a01-067z-07,10032,28
c03-075z-01,10032,28
c03-075z-02,10032,28
c03-075z-03,10032,28
c03-075z-04,10032,28
c03-075z-05,10032,28
c03-075z-06,10032,28
c03-075z-07,10032,28
e03-171z-01,10032,28
e03-171z-02,10032,28
e03-171z-03,10032,28
e03-171z-04,10032,28
e03-171z-05,10032,28
e03-171z-06,10032,28
g09-287z-01,10032,28
g09-287z-02,10032,28
g09-287z-03,10032,28
g09-287z-04,10032,28
g09-287z-05,10032,28
g09-287z-06,10032,28
k04-296z-01,10032,28
k04-296z-02,10032,28
k04-296z-03,10032,28
k04-296z-04,10032,28
k04-296z-05,10032,28
k04-296z-06,10032,28
k04-296z-07,10032,28
l06-745z-01,10032,28
l06-745z-02,10032,28
l06-745z-03,10032,28
l06-745z-04,10032,28
l06-745z-05,10032,28
l06-745z-06,10032,28
n04-345z-01,10032,28
n04-345z-02,10032,28
n04-345z-03,10032,28
n04-345z-04,10032,28
p06-629z-01,10032,28
p06-629z-02,10032,28
p06-629z-03,10032,28
p06-629z-04,10032,28
p06-629z-05,10032,28
p06-629z-06,10032,28
a02-125z-01,10033,29
a02-125z-02,10033,29
a02-125z-03,10033,29
a02-125z-04,10033,29
a02-125z-05,10033,29
a02-125z-06,10033,29
a02-125z-07,10033,29
a02-125z-08,10033,29
a02-125z-09,10033,29
a02-125z-10,10033,29
c04-136z-01,10033,29
c04-136z-02,10033,29
c04-136z-03,10033,29
c04-136z-04,10033,29
c04-136z-05,10033,29
c04-136z-06,10033,29
c04-136z-07,10033,29
c04-136z-08,10033,29
c04-136z-09,10033,29
e04-220z-01,10033,29
e04-220z-02,10033,29
e04-220z-03,10033,29
e04-220z-04,10033,29
e04-220z-05,10033,29
e04-220z-06,10033,29
e04-220z-07,10033,29
e04-220z-08,10033,29
e04-220z-09,10033,29
e04-220z-10,10033,29
g10-353z-01,10033,29
g10-353z-02,10033,29
g10-353z-03,10033,29
g10-353z-04,10033,29
g10-353z-05,10033,29
g10-353z-06,10033,29
g10-353z-07,10033,29
k05-369z-01,10033,29
k05-369z-02,10033,29
k05-369z-03,10033,29
k05-369z-04,10033,29
k05-369z-05,10033,29
k05-369z-06,10033,29
k05-369z-07,10033,29
k05-369z-08,10033,29
k05-369z-09,10033,29
k05-369z-10,10033,29
l07-824z-01,10033,29
l07-824z-02,10033,29
l07-824z-03,10033,29
l07-824z-04,10033,29
l07-824z-05,10033,29
l07-824z-06,10033,29
n05-425z-01,10033,29
n05-425z-02,10033,29
n05-425z-03,10033,29
n05-425z-04,10033,29
n05-425z-05,10033,29
p06-716z-01,10033,29
p06-716z-02,10033,29
p06-716z-03,10033,29
p06-716z-04,10033,29
p06-716z-05,10033,29
p06-716z-06,10033,29
p06-716z-07,10033,29
p06-716z-08,10033,29
a02-145z-01,10034,30
a02-145z-02,10034,30
a02-145z-03,10034,30
a02-145z-04,10034,30
a02-145z-05,10034,30
a02-145z-06,10034,30
c04-161z-01,10034,30
c04-161z-02,10034,30
c04-161z-03,10034,30
c04-161z-04,10034,30
c04-161z-05,10034,30
c04-161z-06,10034,30
c04-161z-07,10034,30
e04-240z-01,10034,30
e04-240z-02,10034,30
e04-240z-03,10034,30
e04-240z-04,10034,30
e04-240z-05,10034,30
e04-240z-06,10034,30
g10-373z-01,10034,30
g10-373z-02,10034,30
g10-373z-03,10034,30
g10-373z-04,10034,30
g10-373z-05,10034,30
g10-373z-06,10034,30
g10-373z-07,10034,30
k05-395z-01,10034,30
k05-395z-02,10034,30
k05-395z-03,10034,30
k05-395z-04,10034,30
k05-395z-05,10034,30
l07-851z-01,10034,30
l07-851z-02,10034,30
l07-851z-03,10034,30
l07-851z-04,10034,30
l07-851z-05,10034,30
l07-851z-06,10034,30
l07-851z-07,10034,30
l07-851z-08,10034,30
n05-450z-01,10034,30
n05-450z-02,10034,30
n05-450z-03,10034,30
n05-450z-04,10034,30
n05-450z-05,10034,30
p06-748z-01,10034,30
p06-748z-02,10034,30
p06-748z-03,10034,30
p06-748z-04,10034,30
p06-748z-05,10034,30
p06-748z-06,10034,30
p06-748z-07,10034,30
a02-166z-01,10035,31
a02-166z-02,10035,31
a02-166z-03,10035,31
a02-166z-04,10035,31
a02-166z-05,10035,31
a02-166z-06,10035,31
a02-166z-07,10035,31
a02-166z-08,10035,31
c04-188z-01,10035,31
c04-188z-02,10035,31
c04-188z-03,10035,31
c04-188z-04,10035,31
c04-188z-05,10035,31
c04-188z-06,10035,31
e05-260z-01,10035,31
e05-260z-02,10035,31
e05-260z-03,10035,31
e05-260z-04,10035,31
e05-260z-05,10035,31
e05-260z-06,10035,31
e05-260z-07,10035,31
e05-260z-08,10035,31
e05-260z-09,10035,31
e05-260z-10,10035,31
g10-392z-01,10035,31
g10-392z-02,10035,31
g10-392z-03,10035,31
g10-392z-04,10035,31
g10-392z-05,10035,31
g10-392z-06,10035,31
g10-392z-07,10035,31
k05-426z-01,10035,31
k05-426z-02,10035,31
k05-426z-03,10035,31
k05-426z-04,10035,31
k05-426z-05,10035,31
k05-426z-06,10035,31
k05-426z-07,10035,31
l07-876z-01,10035,31
l07-876z-02,10035,31
l07-876z-03,10035,31
l07-876z-04,10035,31
l07-876z-05,10035,31
l07-876z-06,10035,31
l07-876z-07,10035,31
l07-876z-08,10035,31
n05-475z-01,10035,31
n05-475z-02,10035,31
n05-475z-03,10035,31
n05-475z-04,10035,31
n05-475z-05,10035,31
n05-475z-06,10035,31
n05-475z-07,10035,31
n05-475z-08,10035,31
n05-475z-09,10035,31
n05-475z-10,10035,31
p06-775z-01,10035,31
p06-775z-02,10035,31
p06-775z-03,10035,31
p06-775z-04,10035,31
p06-775z-05,10035,31
p06-775z-06,10035,31
a03-193z-01,10036,32
a03-193z-02,10036,32
a03-193z-03,10036,32
a03-193z-04,10036,32
a03-193z-05,10036,32
a03-193z-06,10036,32
a03-193z-07,10036,32
a03-193z-08,10036,32
a03-193z-09,10036,32
a03-193z-10,10036,32
c04-215z-01,10036,32
c04-215z-02,10036,32
c04-215z-03,10036,32
c04-215z-04,10036,32
c04-215z-05,10036,32
c04-215z-06,10036,32
c04-215z-07,10036,32
c04-215z-08,10036,32
c04-215z-09,10036,32
e05-279z-01,10036,32
e05-279z-02,10036,32
e05-279z-03,10036,32
e05-279z-04,10036,32
e05-279z-05,10036,32
e05-279z-06,10036,32
e05-279z-07,10036,32
e05-279z-08,10036,32
h01-004z-01,10036,32
h01-004z-02,10036,32
h01-004z-03,10036,32
h01-004z-04,10036,32
h01-004z-05,10036,32
h01-004z-06,10036,32
h01-004z-07,10036,32
h01-004z-08,10036,32
h01-004z-09,10036,32
h01-004z-10,10036,32
k05-450z-01,10036,32
k05-450z-02,10036,32
k05-450z-03,10036,32
k05-450z-04,10036,32
k05-450z-05,10036,32
k05-450z-06,10036,32
k05-450z-07,10036,32
k05-450z-08,10036,32
k05-450z-09,10036,32
l08-892z-01,10036,32
l08-892z-02,10036,32
l08-892z-03,10036,32
l08-892z-04,10036,32
l08-892z-05,10036,32
l08-892z-06,10036,32
l08-892z-07,10036,32
n05-503z-01,10036,32
n05-503z-02,10036,32
n05-503z-03,10036,32
n05-503z-04,10036,32
n05-503z-05,10036,32
n05-503z-06,10036,32
n05-503z-07,10036,32
n05-503z-08,10036,32
n05-503z-09,10036,32
p06-804z-01,10036,32
p06-804z-02,10036,32
p06-804z-03,10036,32
p06-804z-04,10036,32
p06-804z-05,10036,32
p06-804z-06,10036,32
p06-804z-07,10036,32
p06-804z-08,10036,32
p06-804z-09,10036,32
a03-218z-01,10037,33
a03-218z-02,10037,33
a03-218z-03,10037,33
a03-218z-04,10037,33
a03-218z-05,10037,33
a03-218z-06,10037,33
c04-238z-01,10037,33
c04-238z-02,10037,33
c04-238z-03,10037,33
c04-238z-04,10037,33
c04-238z-05,10037,33
c04-238z-06,10037,33
c04-238z-07,10037,33
c04-238z-08,10037,33
e05-297z-01,10037,33
e05-297z-02,10037,33
e05-297z-03,10037,33
e05-297z-04,10037,33
e05-297z-05,10037,33
e05-297z-06,10037,33
e05-297z-07,10037,33
e05-297z-08,10037,33
h01-026z-01,10037,33
h01-026z-02,10037,33
h01-026z-03,10037,33
h01-026z-04,10037,33
h01-026z-05,10037,33
h01-026z-06,10037,33
h01-026z-07,10037,33
k05-474z-01,10037,33
k05-474z-02,10037,33
k05-474z-03,10037,33
k05-474z-04,10037,33
k05-474z-05,10037,33
k05-474z-06,10037,33
k05-474z-07,10037,33
l08-917z-01,10037,33
l08-917z-02,10037,33
l08-917z-03,10037,33
l08-917z-04,10037,33
l08-917z-05,10037,33
l08-917z-06,10037,33
n05-528z-01,10037,33
n05-528z-02,10037,33
n05-528z-03,10037,33
n05-528z-04,10037,33
n05-528z-05,10037,33
p07-830z-01,10037,33
p07-830z-02,10037,33
p07-830z-03,10037,33
p07-830z-04,10037,33
p07-830z-05,10037,33
p07-830z-06,10037,33
a04-239z-01,10038,34
a04-239z-02,10038,34
a04-239z-03,10038,34
a04-239z-04,10038,34
a04-239z-05,10038,34
a04-239z-06,10038,34
a04-239z-07,10038,34
a04-239z-08,10038,34
a04-239z-09,10038,34
a04-239z-10,10038,34
c05-261z-01,10038,34
c05-261z-02,10038,34
c05-261z-03,10038,34
c05-261z-04,10038,34
c05-261z-05,10038,34
c05-261z-06,10038,34
c05-261z-07,10038,34
c05-261z-08,10038,34
c05-261z-09,10038,34
e06-317z-01,10038,34
e06-317z-02,10038,34
e06-317z-03,10038,34
e06-317z-04,10038,34
e06-317z-05,10038,34
e06-317z-06,10038,34
e06-317z-07,10038,34
h02-050z-01,10038,34
h02-050z-02,10038,34
h02-050z-03,10038,34
h02-050z-04,10038,34
h02-050z-05,10038,34
h02-050z-06,10038,34
h02-050z-07,10038,34
k05-494z-01,10038,34
k05-494z-02,10038,34
k05-494z-03,10038,34
k05-494z-04,10038,34
k05-494z-05,10038,34
k05-494z-06,10038,34
l08-941z-01,10038,34
l08-941z-02,10038,34
l08-941z-03,10038,34
l08-941z-04,10038,34
l08-941z-05,10038,34
l08-941z-06,10038,34
l08-941z-07,10038,34
n05-553z-01,10038,34
n05-553z-02,10038,34
n05-553z-03,10038,34
n05-553z-04,10038,34
n05-553z-05,10038,34
n05-553z-06,10038,34
n05-553z-07,10038,34
p07-852z-01,10038,34
p07-852z-02,10038,34
p07-852z-03,10038,34
p07-852z-04,10038,34
p07-852z-05,10038,34
p07-852z-06,10038,34
p07-852z-07,10038,34
p07-852z-08,10038,34
a04-262z-01,10039,35
a04-262z-02,10039,35
a04-262z-03,10039,35
a04-262z-04,10039,35
a04-262z-05,10039,35
a04-262z-06,10039,35
a04-262z-07,10039,35
a04-262z-08,10039,35
c06-286z-01,10039,35
c06-286z-02,10039,35
c06-286z-03,10039,35
c06-286z-04,10039,35
c06-286z-05,10039,35
c06-286z-06,10039,35
c06-286z-07,10039,35
e06-333z-01,10039,35
e06-333z-02,10039,35
e06-333z-03,10039,35
e06-333z-04,10039,35
e06-333z-05,10039,35
e06-333z-06,10039,35
e06-333z-07,10039,35
e06-333z-08,10039,35
e06-333z-09,10039,35
h02-082z-01,10039,35
h02-082z-02,10039,35
h02-082z-03,10039,35
h02-082z-04,10039,35
h02-082z-05,10039,35
h02-082z-06,10039,35
h02-082z-07,10039,35
h02-082z-08,10039,35
h02-082z-09,10039,35
k06-513z-01,10039,35
k06-513z-02,10039,35
k06-513z-03,10039,35
k06-513z-04,10039,35
k06-513z-05,10039,35
l08-961z-01,10039,35
l08-961z-02,10039,35
l08-961z-03,10039,35
l08-961z-04,10039,35
l08-961z-05,10039,35
l08-961z-06,10039,35
l08-961z-07,10039,35
n06-576z-01,10039,35
n06-576z-02,10039,35
n06-576z-03,10039,35
n06-576z-04,10039,35
n06-576z-05,10039,35
n06-576z-06,10039,35
p07-878z-01,10039,35
p07-878z-02,10039,35
p07-878z-03,10039,35
p07-878z-04,10039,35
p07-878z-05,10039,35
p07-878z-06,10039,35
p07-878z-07,10039,35
a05-284z-01,10040,36
a05-284z-02,10040,36
a05-284z-03,10040,36
a05-284z-04,10040,36
a05-284z-05,10040,36
a05-284z-06,10040,36
a05-284z-07,10040,36
c06-310z-01,10040,36
c06-310z-02,10040,36
c06-310z-03,10040,36
c06-310z-04,10040,36
c06-310z-05,10040,36
c06-310z-06,10040,36
c06-310z-07,10040,36
e06-352z-01,10040,36
e06-352z-02,10040,36
e06-352z-03,10040,36
e06-352z-04,10040,36
e06-352z-05,10040,36
e06-352z-06,10040,36
e06-352z-07,10040,36
e06-352z-08,10040,36
h03-106z-01,10040,36
h03-106z-02,10040,36
h03-106z-03,10040,36
h03-106z-04,10040,36
h03-106z-05,10040,36
h03-106z-06,10040,36
h03-106z-07,10040,36
h03-106z-08,10040,36
k06-536z-01,10040,36
k06-536z-02,10040,36
k06-536z-03,10040,36
k06-536z-04,10040,36
k06-536z-05,10040,36
k06-536z-06,10040,36
k06-536z-07,10040,36
l08-980z-01,10040,36
l08-980z-02,10040,36
l08-980z-03,10040,36
l08-980z-04,10040,36
l08-980z-05,10040,36
n06-603z-01,10040,36
n06-603z-02,10040,36
n06-603z-03,10040,36
n06-603z-04,10040,36
n06-603z-05,10040,36
n06-603z-06,10040,36
p07-899z-01,10040,36
p07-899z-02,10040,36
p07-899z-03,10040,36
p07-899z-04,10040,36
p07-899z-05,10040,36
p07-899z-06,10040,36
p07-899z-07,10040,36
p07-899z-08,10040,36
a05-309z-01,10041,37
a05-309z-02,10041,37
a05-309z-03,10041,37
a05-309z-04,10041,37
a05-309z-05,10041,37
a05-309z-06,10041,37
a05-309z-07,10041,37
a05-309z-08,10041,37
a05-309z-09,10041,37
a05-309z-10,10041,37
c06-337z-01,10041,37
c06-337z-02,10041,37
c06-337z-03,10041,37
c06-337z-04,10041,37
c06-337z-05,10041,37
c06-337z-06,10041,37
e06-368z-01,10041,37
e06-368z-02,10041,37
e06-368z-03,10041,37
e06-368z-04,10041,37
e06-368z-05,10041,37
e06-368z-06,10041,37
e06-368z-07,10041,37
e06-368z-08,10041,37
h03-123z-01,10041,37
h03-123z-02,10041,37
h03-123z-03,10041,37
h03-123z-04,10041,37
h03-123z-05,10041,37
h03-123z-06,10041,37
h03-123z-07,10041,37
h03-123z-08,10041,37
h03-123z-09,10041,37
k06-558z-01,10041,37
k06-558z-02,10041,37
k06-558z-03,10041,37
k06-558z-04,10041,37
k06-558z-05,10041,37
k06-558z-06,10041,37
k06-558z-07,10041,37
k06-558z-08,10041,37
l09-015z-01,10041,37
l09-015z-02,10041,37
l09-015z-03,10041,37
l09-015z-04,10041,37
l09-015z-05,10041,37
l09-015z-06,10041,37
l09-015z-07,10041,37
l09-015z-08,10041,37
n06-627z-01,10041,37
n06-627z-02,10041,37
n06-627z-03,10041,37
n06-627z-04,10041,37
n06-627z-05,10041,37
p07-917z-01,10041,37
p07-917z-02,10041,37
p07-917z-03,10041,37
p07-917z-04,10041,37
p07-917z-05,10041,37
p07-917z-06,10041,37
a05-340z-01,10042,38
a05-340z-02,10042,38
a05-340z-03,10042,38
a05-340z-04,10042,38
a05-340z-05,10042,38
a05-340z-06,10042,38
a05-340z-07,10042,38
c06-363z-01,10042,38
c06-363z-02,10042,38
c06-363z-03,10042,38
c06-363z-04,10042,38
c06-363z-05,10042,38
c06-363z-06,10042,38
c06-363z-07,10042,38
c06-363z-08,10042,38
c06-363z-09,10042,38
e07-389z-01,10042,38
e07-389z-02,10042,38
e07-389z-03,10042,38
e07-389z-04,10042,38
e07-389z-05,10042,38
e07-389z-06,10042,38
e07-389z-07,10042,38
h04-141z-01,10042,38
h04-141z-02,10042,38
h04-141z-03,10042,38
h04-141z-04,10042,38
h04-141z-05,10042,38
h04-141z-06,10042,38
h04-141z-07,10042,38
h04-141z-08,10042,38
k06-579z-01,10042,38
k06-579z-02,10042,38
k06-579z-03,10042,38
k06-579z-04,10042,38
k06-579z-05,10042,38
k06-579z-06,10042,38
l09-036z-01,10042,38
l09-036z-02,10042,38
l09-036z-03,10042,38
l09-036z-04,10042,38
l09-036z-05,10042,38
n06-650z-01,10042,38
n06-650z-02,10042,38
n06-650z-03,10042,38
n06-650z-04,10042,38
n06-650z-05,10042,38
n06-650z-06,10042,38
n06-650z-07,10042,38
p08-012z-01,10042,38
p08-012z-02,10042,38
p08-012z-03,10042,38
